animal_type,has_name,age_days_outcome,age_group_intake,los_at_shelter,month_of_outcome,is_fixed,breed_type,color_group,intake_condition_group,agg_cluster,gmm_cluster,gmm_soft_cluster,density_score
Cat,1,56,Puppy/Kitten,44,July,0,Pure,White,Healthy/Normal,0,2,1.0,51.996171672347415
Cat,1,99,Puppy/Kitten,66,January,1,Mix,Other,Healthy/Normal,0,1,1.0,82.72788364213633
Cat,1,106,Puppy/Kitten,14,March,1,Pure,Other,Injured,0,1,1.0,71.15806316574084
Cat,1,117,Puppy/Kitten,87,January,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.39586905453426
Dog,0,374,Young Adult,9,July,1,Mix,Black,Healthy/Normal,0,2,1.0,51.56513663998406
Dog,1,57,Puppy/Kitten,53,August,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.48993849927713
Dog,1,82,Puppy/Kitten,30,January,1,Mix,Black,Healthy/Normal,0,1,1.0,87.58245673402965
Dog,1,704,Young Adult,78,December,1,Mix,White,Healthy/Normal,0,1,1.0,88.66224725558821
Dog,1,310,Puppy/Kitten,6,November,0,Pure,Black,Healthy/Normal,0,2,1.0,51.14875381430142
Cat,1,117,Puppy/Kitten,86,August,1,Mix,Red,Healthy/Normal,0,1,1.0,78.02229606894691
Cat,1,1470,Adult,9,June,1,Mix,White,Sick/Medical,0,1,0.9999999999947704,67.17757443638475
Cat,1,61,Puppy/Kitten,38,April,1,Mix,Black,Life Stage/Developmental,0,1,0.9999999999355964,55.385600344225686
Other,0,1099,Adult,2,October,0,Pure,Brown,Sick/Medical,0,2,1.0,-52.97432407936017
Dog,1,409,Young Adult,1,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.38299286296599
Cat,1,66,Puppy/Kitten,23,May,1,Mix,Grey,Healthy/Normal,0,1,1.0,77.9290033157156
Cat,0,375,Young Adult,9,November,0,Pure,Black,Healthy/Normal,0,2,1.0,49.8464054201167
Cat,0,33,Puppy/Kitten,1,September,0,Mix,Other,Healthy/Normal,0,2,1.0,47.91293959782561
Cat,0,1100,Adult,3,February,1,Mix,White,Healthy/Normal,0,0,1.0,49.77963160093996
Dog,1,780,Young Adult,49,March,1,Mix,White,Healthy/Normal,0,1,1.0,86.48638724051277
Dog,1,648,Young Adult,4,December,0,Mix,White,Healthy/Normal,0,2,1.0,51.589388702709535
Other,0,1104,Adult,9,June,0,Pure,Brown,Healthy/Normal,0,2,1.0,-44.029418914485035
Cat,0,63,Puppy/Kitten,29,February,1,Mix,White,Healthy/Normal,0,2,1.0,49.09620219602031
Dog,1,369,Young Adult,4,November,0,Pure,Gold,Healthy/Normal,0,2,1.0,36.21420918786312
Cat,1,87,Puppy/Kitten,46,November,1,Pure,Black,Healthy/Normal,0,1,1.0,86.79063762841743
Cat,0,77,Puppy/Kitten,13,August,1,Pure,Other,Healthy/Normal,0,2,1.0,48.360035069686795
Cat,0,73,Puppy/Kitten,43,June,1,Mix,White,Healthy/Normal,0,2,1.0,53.24587355918558
Dog,1,67,Puppy/Kitten,6,January,1,Mix,Red,Healthy/Normal,0,1,1.0,75.3866485354054
Cat,1,741,Young Adult,9,October,1,Pure,Red,Injured,0,1,1.0,66.15540196209444
Dog,1,395,Young Adult,29,March,1,Mix,White,Healthy/Normal,0,1,1.0,85.96686302430415
Cat,0,65,Puppy/Kitten,57,December,1,Pure,Black,Healthy/Normal,0,2,1.0,50.40399417701868
Dog,0,137,Puppy/Kitten,4,October,0,Mix,Black,Healthy/Normal,0,2,1.0,52.2472021030085
Cat,1,851,Young Adult,7,November,1,Pure,Other,Healthy/Normal,0,1,1.0,80.45384274859053
Dog,1,555,Young Adult,11,June,1,Mix,Black,Healthy/Normal,0,1,1.0,87.72894959441011
Cat,1,73,Puppy/Kitten,56,June,1,Pure,Grey,Healthy/Normal,0,1,1.0,79.21952542923513
Dog,1,339,Puppy/Kitten,66,January,1,Mix,Black,Healthy/Normal,0,1,1.0,87.35542131582322
Cat,1,65,Puppy/Kitten,41,June,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.93511572380068
Cat,1,265,Puppy/Kitten,6,August,1,Mix,White,Healthy/Normal,0,1,1.0,87.79445879196706
Cat,0,368,Young Adult,3,June,0,Mix,Brown,Healthy/Normal,0,2,1.0,50.13016648736394
Dog,1,56,Puppy/Kitten,4,July,1,Mix,Brown,Sick/Medical,0,1,0.9999999999999574,66.80419188105661
Cat,1,148,Puppy/Kitten,117,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.42057901684451
Cat,1,97,Puppy/Kitten,4,February,1,Mix,Other,Healthy/Normal,0,1,1.0,81.48485999192116
Cat,1,90,Puppy/Kitten,5,December,1,Mix,Red,Healthy/Normal,0,1,1.0,78.17086533100586
Dog,1,367,Puppy/Kitten,3,July,0,Pure,Gold,Other/Unknown,0,2,1.0,-73.71379340938992
Cat,0,734,Young Adult,4,May,0,Mix,Brown,Healthy/Normal,0,2,1.0,48.853439270105966
Dog,0,81,Puppy/Kitten,7,September,1,Mix,Black,Healthy/Normal,0,2,1.0,52.727158385795
Dog,0,735,Young Adult,4,April,1,Pure,White,Healthy/Normal,0,2,1.0,48.454946068971935
Dog,1,737,Young Adult,5,May,0,Pure,White,Healthy/Normal,0,2,1.0,51.213991496005825
Cat,0,95,Puppy/Kitten,3,July,0,Mix,Red,Healthy/Normal,0,2,1.0,44.891023303928336
Cat,0,68,Puppy/Kitten,53,October,1,Mix,Black,Life Stage/Developmental,0,2,1.0,38.76720268716006
Dog,1,91,Puppy/Kitten,47,September,0,Mix,White,Healthy/Normal,0,2,1.0,51.447086102301334
Cat,1,1283,Adult,3,October,1,Pure,Brown,Healthy/Normal,0,1,1.0,80.78101874536758
Cat,0,552,Young Adult,3,November,0,Mix,Black,Healthy/Normal,0,2,1.0,51.14091008555523
Cat,1,31,Puppy/Kitten,4,July,0,Pure,White,Healthy/Normal,0,2,1.0,52.5971543404486
Cat,1,71,Puppy/Kitten,62,September,1,Mix,Other,Healthy/Normal,0,1,1.0,82.7809187007975
Dog,1,149,Puppy/Kitten,26,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.99020025646881
Dog,1,172,Puppy/Kitten,4,February,1,Mix,Black,Healthy/Normal,0,1,1.0,86.60403548179421
Cat,1,732,Young Adult,2,July,0,Pure,Black,Healthy/Normal,0,2,1.0,50.65076553195167
Dog,1,1571,Adult,110,September,1,Mix,Black,Healthy/Normal,0,1,1.0,85.51306699818169
Cat,1,49,Puppy/Kitten,6,November,0,Mix,Black,Healthy/Normal,0,2,1.0,51.84746508638062
Dog,1,5848,Senior,4,March,0,Mix,Gold,Healthy/Normal,0,0,1.0,42.1172901995262
Cat,1,164,Puppy/Kitten,3,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.62110529016543
Dog,1,765,Young Adult,33,July,0,Mix,Black,Healthy/Normal,0,2,1.0,51.70279770432808
Dog,1,1112,Young Adult,142,November,1,Mix,White,Healthy/Normal,0,1,1.0,85.01272845701901
Cat,1,3685,Senior,32,February,1,Pure,Black,Healthy/Normal,0,0,1.0,51.84575152410076
Dog,1,70,Puppy/Kitten,25,December,1,Mix,Black,Life Stage/Developmental,0,1,0.9999999998507576,58.11698443728452
Cat,1,740,Young Adult,9,May,1,Mix,Other,Healthy/Normal,0,1,1.0,80.63963085803937
Dog,1,569,Young Adult,20,October,1,Pure,Brown,Healthy/Normal,0,1,1.0,83.33835632748387
Cat,1,85,Puppy/Kitten,23,February,1,Pure,White,Healthy/Normal,0,1,1.0,85.50094315455031
Dog,1,86,Puppy/Kitten,2,September,0,Mix,White,Healthy/Normal,0,2,1.0,52.80423757328835
Dog,1,1050,Young Adult,137,August,1,Pure,White,Healthy/Normal,0,1,1.0,85.6589671424722
Cat,1,60,Puppy/Kitten,15,May,1,Mix,Other,Healthy/Normal,0,1,1.0,81.78730864351999
Dog,0,65,Puppy/Kitten,4,October,1,Mix,Black,Healthy/Normal,0,2,1.0,53.24631415008742
Cat,0,24,Puppy/Kitten,1,June,0,Pure,White,Injured,0,2,1.0,45.366212757448324
Cat,0,34,Puppy/Kitten,4,September,0,Mix,Other,Healthy/Normal,0,2,1.0,47.94414889342024
Dog,1,366,Young Adult,1,October,1,Mix,White,Healthy/Normal,0,1,1.0,86.67206552932282
Dog,0,339,Puppy/Kitten,2,March,1,Mix,Black,Healthy/Normal,0,2,1.0,48.43759327670613
Cat,1,386,Young Adult,20,June,1,Mix,Black,Healthy/Normal,0,1,1.0,85.7426714443393
Cat,1,32,Puppy/Kitten,2,September,0,Pure,White,Healthy/Normal,0,2,1.0,51.31768273895222
Bird,1,389,Young Adult,23,March,0,Mix,White,Healthy/Normal,0,2,1.0,11.751651741208406
Cat,1,151,Puppy/Kitten,121,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.1257226569981
Cat,0,16,Puppy/Kitten,4,July,0,Mix,Brown,Healthy/Normal,0,2,1.0,51.94539635447519
Cat,0,55,Puppy/Kitten,23,September,0,Pure,Black,Healthy/Normal,0,2,1.0,51.58360170334785
Cat,1,58,Puppy/Kitten,6,June,1,Mix,Red,Healthy/Normal,0,1,1.0,77.5923664604784
Dog,0,140,Puppy/Kitten,4,May,1,Pure,White,Healthy/Normal,0,2,1.0,51.83137658842682
Dog,0,66,Puppy/Kitten,5,July,1,Mix,Black,Healthy/Normal,0,2,1.0,53.798232923368424
Dog,1,3834,Senior,183,October,1,Mix,Black,Healthy/Normal,0,0,1.0,53.91562710843058
Dog,1,2200,Adult,8,June,1,Mix,White,Healthy/Normal,0,1,0.9999999999999858,82.7854864415689
Cat,1,89,Puppy/Kitten,43,November,1,Mix,Other,Healthy/Normal,0,1,1.0,82.94345829536455
Dog,1,4454,Senior,35,October,0,Mix,Black,Healthy/Normal,0,0,1.0,52.404318291134615
Dog,1,350,Puppy/Kitten,15,July,1,Mix,Black,Healthy/Normal,0,1,1.0,87.75790596182651
Dog,1,370,Young Adult,4,September,1,Mix,Black,Healthy/Normal,0,1,1.0,86.83959630919495
Cat,1,58,Puppy/Kitten,48,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.17335802631945
Dog,1,405,Young Adult,40,March,1,Mix,White,Healthy/Normal,0,1,1.0,85.94125539538368
Dog,1,359,Puppy/Kitten,21,March,1,Mix,White,Healthy/Normal,0,1,1.0,85.59546609556752
Cat,1,193,Puppy/Kitten,6,October,1,Mix,Other,Healthy/Normal,0,1,1.0,82.69825452209959
Dog,1,374,Young Adult,8,August,1,Pure,Tricolor,Healthy/Normal,0,1,1.0,66.86325750607128
Dog,1,195,Puppy/Kitten,3,November,1,Pure,Black,Healthy/Normal,0,1,1.0,86.6775965430555
Cat,1,774,Young Adult,42,September,1,Pure,Other,Sick/Medical,0,1,1.0,64.30608204395102
Cat,0,69,Puppy/Kitten,8,July,1,Mix,Red,Healthy/Normal,0,2,1.0,45.188649318930445
Cat,1,89,Puppy/Kitten,35,July,1,Pure,Brown,Healthy/Normal,0,1,1.0,85.79923396493642
Cat,1,57,Puppy/Kitten,4,October,0,Mix,Black,Healthy/Normal,0,2,1.0,52.56713178359161
Dog,1,749,Young Adult,18,November,1,Mix,White,Healthy/Normal,0,1,1.0,87.3837785012543
Dog,1,359,Puppy/Kitten,4,May,1,Mix,Black,Healthy/Normal,0,1,1.0,86.17357203537819
Dog,1,68,Puppy/Kitten,7,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.21777270126144
Cat,0,43,Puppy/Kitten,38,November,0,Mix,Black,Healthy/Normal,0,2,1.0,51.279786771011054
Cat,1,86,Puppy/Kitten,10,November,1,Mix,White,Healthy/Normal,0,1,1.0,87.01852160112854
Cat,0,367,Young Adult,1,May,0,Mix,Grey,Healthy/Normal,0,2,1.0,45.18972009410217
Dog,0,78,Puppy/Kitten,4,March,1,Mix,Gold,Healthy/Normal,0,2,1.0,36.69720192806112
Dog,1,533,Young Adult,8,October,0,Mix,White,Injured,0,2,1.0,44.5815364201118
Dog,1,220,Puppy/Kitten,11,July,1,Pure,White,Healthy/Normal,0,1,1.0,87.59321214437009
Dog,1,4010,Senior,152,February,1,Mix,White,Healthy/Normal,0,0,1.0,53.95237009102793
Dog,0,734,Young Adult,4,January,1,Mix,White,Healthy/Normal,0,2,1.0,50.5254271059232
Dog,0,141,Puppy/Kitten,5,March,1,Pure,White,Healthy/Normal,0,2,1.0,49.45366571684874
Cat,0,736,Young Adult,4,December,0,Pure,Brown,Healthy/Normal,0,2,1.0,47.44685494164525
Dog,1,1462,Adult,1,December,1,Mix,Gold,Healthy/Normal,0,1,0.9999999999999858,75.95226234995806
Dog,1,98,Puppy/Kitten,53,May,1,Mix,Tricolor,Sick/Medical,0,1,1.0,49.88279906965412
Cat,1,2942,Senior,20,April,0,Mix,Brown,Healthy/Normal,0,0,1.0,46.153926689089005
Dog,1,56,Puppy/Kitten,53,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.74982626446301
Cat,1,74,Puppy/Kitten,53,June,1,Mix,Other,Healthy/Normal,0,1,1.0,83.33621670871057
Dog,1,2106,Adult,6,July,1,Mix,Black,Healthy/Normal,0,1,1.0,83.92711419187314
Cat,0,123,Puppy/Kitten,1,December,0,Mix,White,Healthy/Normal,0,2,1.0,50.76503898150557
Cat,1,120,Puppy/Kitten,83,July,1,Pure,Brown,Healthy/Normal,0,1,1.0,85.56618560726169
Cat,0,1829,Adult,6,August,0,Pure,Other,Healthy/Normal,0,0,1.0,43.09300626792089
Dog,0,72,Puppy/Kitten,26,December,1,Pure,White,Healthy/Normal,0,2,1.0,51.56571353677074
Other,0,369,Young Adult,3,May,0,Mix,Black,Injured,0,2,1.0,38.09088867218107
Dog,0,368,Young Adult,3,July,0,Mix,White,Healthy/Normal,0,2,1.0,51.0773518969136
Cat,1,1519,Adult,57,December,1,Mix,White,Healthy/Normal,0,1,1.0,85.68215868188601
Cat,0,369,Young Adult,3,February,0,Mix,Grey,Healthy/Normal,0,2,1.0,42.11717129123118
Other,1,247,Puppy/Kitten,3,March,0,Pure,White,Injured,0,2,1.0,33.9779603690706
Cat,1,127,Puppy/Kitten,4,September,1,Mix,Grey,Healthy/Normal,0,1,1.0,79.30260010764194
Dog,1,171,Puppy/Kitten,6,November,1,Mix,White,Healthy/Normal,0,1,1.0,87.22338005354119
Dog,1,3442,Senior,156,October,1,Mix,Black,Sick/Medical,0,0,1.0,45.06799126843736
Cat,0,40,Puppy/Kitten,2,November,0,Pure,Black,Healthy/Normal,0,2,1.0,51.86043912232334
Cat,1,767,Young Adult,12,July,1,Mix,Grey,Sick/Medical,0,1,0.9999999999999218,60.435180971850954
Dog,0,66,Puppy/Kitten,5,June,1,Pure,White,Healthy/Normal,0,2,1.0,53.005369720229766
Dog,1,274,Puppy/Kitten,3,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.04421000952422
Cat,1,1110,Adult,14,August,1,Mix,White,Healthy/Normal,0,1,1.0,83.43007690510568
Dog,1,1465,Adult,4,January,0,Mix,Tricolor,Healthy/Normal,0,0,1.0,35.509734957261635
Dog,1,735,Young Adult,5,February,1,Mix,Grey,Healthy/Normal,0,1,1.0,76.92660222770768
Dog,1,721,Young Adult,66,December,1,Mix,White,Healthy/Normal,0,1,1.0,88.73482223974679
Dog,1,153,Puppy/Kitten,46,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.36612508449457
Dog,1,732,Young Adult,2,June,0,Mix,Black,Healthy/Normal,0,2,1.0,52.3114336619279
Dog,1,3048,Senior,126,January,1,Pure,Grey,Sick/Medical,0,0,1.0,36.895689681104
Cat,0,38,Puppy/Kitten,2,September,0,Pure,Black,Healthy/Normal,0,2,1.0,51.77588933772078
Dog,1,744,Young Adult,13,February,1,Pure,White,Healthy/Normal,0,1,1.0,86.54144800540614
Dog,1,742,Young Adult,11,December,1,Pure,White,Healthy/Normal,0,1,1.0,88.0343076047523
Dog,1,2196,Adult,5,November,1,Pure,Tricolor,Healthy/Normal,0,1,0.9999999999999218,61.54653797354952
Dog,1,1494,Adult,10,November,1,Mix,Black,Healthy/Normal,0,1,1.0,85.93850449878029
Dog,0,79,Puppy/Kitten,3,August,0,Pure,Black,Sick/Medical,0,2,1.0,42.51612840937104
Dog,1,78,Puppy/Kitten,6,September,1,Pure,White,Sick/Medical,0,1,0.9999999999999858,69.54023648747292
Dog,1,317,Puppy/Kitten,45,November,1,Mix,White,Healthy/Normal,0,1,1.0,87.0890915597022
Dog,1,248,Puppy/Kitten,4,April,0,Pure,Gold,Healthy/Normal,0,2,1.0,35.511922960612296
Cat,1,89,Puppy/Kitten,38,November,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.65588955876906
Dog,1,1384,Adult,107,July,1,Mix,Black,Healthy/Normal,0,1,1.0,85.34688781686438
Other,1,505,Young Adult,1,May,1,Pure,White,Healthy/Normal,0,2,1.0,41.03502409489422
Dog,1,308,Puppy/Kitten,4,September,1,Mix,White,Healthy/Normal,0,1,1.0,87.0601088119749
Dog,0,88,Puppy/Kitten,4,February,0,Mix,Black,Healthy/Normal,0,2,1.0,48.73357459871197
Dog,1,746,Young Adult,14,March,1,Pure,Brown,Healthy/Normal,0,1,1.0,82.3234824243213
Dog,1,80,Puppy/Kitten,4,June,1,Pure,White,Healthy/Normal,0,1,1.0,86.87011929176296
Other,0,277,Puppy/Kitten,4,November,0,Pure,White,Injured,0,2,1.0,37.53389512302572
Dog,1,1225,Adult,1,February,1,Mix,White,Healthy/Normal,0,1,1.0,84.38504080681716
Dog,1,188,Puppy/Kitten,4,March,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.26379859169798
Dog,1,1041,Young Adult,56,September,1,Mix,Black,Healthy/Normal,0,1,1.0,86.06851058727476
Cat,0,75,Puppy/Kitten,52,October,1,Mix,Brown,Healthy/Normal,0,2,1.0,50.41799780923186
Dog,1,389,Young Adult,23,May,1,Mix,Red,Healthy/Normal,0,1,1.0,74.40890770037507
Cat,0,735,Young Adult,3,December,0,Pure,White,Injured,0,2,1.0,42.540689971892775
Dog,1,1467,Adult,6,February,0,Mix,Black,Sick/Medical,0,0,1.0,43.58612257509832
Cat,1,1835,Adult,8,April,1,Mix,White,Healthy/Normal,0,1,1.0,82.28557235238972
Cat,1,77,Puppy/Kitten,73,December,1,Pure,White,Life Stage/Developmental,0,1,0.9999999999958717,59.527406822181334
Dog,1,157,Puppy/Kitten,3,October,1,Mix,Black,Healthy/Normal,0,1,1.0,87.41747965884728
Dog,1,2567,Senior,9,February,1,Mix,Grey,Healthy/Normal,0,0,1.0,44.9380841441612
Cat,1,1172,Adult,76,September,1,Mix,Grey,Healthy/Normal,0,1,1.0,74.77244770519044
Dog,1,518,Young Adult,152,January,1,Pure,Red,Healthy/Normal,0,1,1.0,72.99341256270345
Dog,1,739,Young Adult,9,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.68902379215093
Dog,1,1803,Adult,3,June,1,Mix,White,Healthy/Normal,0,1,1.0,86.01072624042199
Other,0,56,Puppy/Kitten,25,September,0,Pure,Black,Healthy/Normal,0,2,1.0,45.6824470472217
Dog,1,175,Puppy/Kitten,54,June,1,Mix,Black,Injured,0,1,1.0,77.03291573953008
Cat,1,148,Puppy/Kitten,34,January,1,Pure,Brown,Sick/Medical,0,1,1.0,68.04173172069342
Cat,1,140,Puppy/Kitten,118,January,1,Pure,Other,Healthy/Normal,0,1,1.0,81.55062930364761
Dog,1,395,Young Adult,29,September,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.27005005415243
Dog,1,2202,Adult,10,September,1,Mix,White,Healthy/Normal,0,1,1.0,82.78767602635202
Cat,1,5858,Senior,20,February,1,Pure,White,Healthy/Normal,0,0,1.0,47.88038118846115
Dog,1,127,Puppy/Kitten,4,January,0,Mix,Black,Injured,0,2,1.0,41.99796224054544
Cat,1,4031,Senior,12,August,1,Mix,Black,Healthy/Normal,0,0,1.0,52.46788948359657
Cat,1,1137,Adult,40,December,0,Pure,White,Healthy/Normal,0,0,1.0,49.476893294013394
Dog,1,805,Young Adult,12,October,1,Mix,White,Healthy/Normal,0,1,1.0,87.1035568801297
Dog,0,94,Puppy/Kitten,2,October,1,Pure,Gold,Healthy/Normal,0,2,1.0,38.58380959478466
Dog,1,747,Young Adult,17,December,1,Mix,White,Healthy/Normal,0,1,1.0,88.65234696795028
Cat,1,69,Puppy/Kitten,7,November,1,Pure,White,Healthy/Normal,0,1,1.0,86.68343533083446
Cat,1,5141,Senior,28,June,1,Mix,Brown,Sick/Medical,0,0,1.0,42.15551413279807
Cat,1,157,Puppy/Kitten,4,January,1,Mix,Other,Healthy/Normal,0,1,1.0,82.79903197492031
Cat,1,464,Young Adult,25,August,1,Mix,Black,Healthy/Normal,0,1,1.0,86.4083753383806
Cat,1,85,Puppy/Kitten,49,September,1,Mix,Black,Healthy/Normal,0,1,1.0,87.23824126450448
Cat,1,1230,Adult,24,August,1,Mix,White,Healthy/Normal,0,1,1.0,84.3348579890122
Cat,1,383,Young Adult,18,February,0,Pure,Other,Injured,0,2,1.0,34.78538430544137
Dog,1,1107,Adult,11,January,1,Mix,White,Sick/Medical,0,1,0.9999999999801901,66.58438371600609
Cat,1,95,Puppy/Kitten,12,July,1,Pure,Other,Healthy/Normal,0,1,1.0,83.50044182827368
Dog,1,92,Puppy/Kitten,3,August,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.23307314836954
Cat,1,217,Puppy/Kitten,5,March,1,Mix,White,Healthy/Normal,0,1,1.0,84.99730068249508
Dog,1,282,Puppy/Kitten,9,December,0,Pure,Gold,Healthy/Normal,0,2,1.0,36.71887663398051
Cat,1,289,Puppy/Kitten,14,February,1,Pure,Other,Healthy/Normal,0,1,1.0,80.75453667653808
Cat,1,70,Puppy/Kitten,40,June,1,Pure,Red,Injured,0,1,1.0,67.82583086028397
Cat,1,309,Puppy/Kitten,6,August,1,Pure,White,Healthy/Normal,0,1,1.0,87.3425785128123
Dog,1,1477,Adult,15,May,1,Mix,Black,Healthy/Normal,0,1,1.0,85.59345186416935
Cat,1,131,Puppy/Kitten,39,July,1,Pure,Grey,Injured,0,1,1.0,70.5657219601886
Dog,1,4165,Adult,2452,July,1,Mix,White,Healthy/Normal,3,0,1.0,-262.87657060636883
Dog,0,32,Puppy/Kitten,1,August,0,Mix,Black,Healthy/Normal,0,2,1.0,51.3701775455536
Cat,0,310,Puppy/Kitten,4,February,1,Mix,Black,Healthy/Normal,0,2,1.0,47.18839223221422
Cat,0,88,Puppy/Kitten,11,August,1,Pure,Brown,Healthy/Normal,0,2,1.0,50.65025861017893
Cat,1,1114,Adult,17,June,1,Mix,Other,Healthy/Normal,0,1,1.0,79.01378722756229
Cat,0,259,Puppy/Kitten,14,November,1,Mix,White,Healthy/Normal,0,2,1.0,51.662593853915915
Cat,1,2561,Senior,4,November,1,Mix,White,Healthy/Normal,0,0,1.0,52.2191703593426
Cat,1,753,Young Adult,23,August,1,Pure,Grey,Injured,0,1,1.0,69.41418547666888
Dog,0,204,Puppy/Kitten,22,August,1,Pure,White,Healthy/Normal,0,2,1.0,52.24430347114529
Cat,1,414,Young Adult,15,July,1,Pure,White,Healthy/Normal,0,1,1.0,85.94465785836753
Cat,1,235,Puppy/Kitten,2,May,1,Mix,White,Healthy/Normal,0,1,1.0,85.63825471871698
Cat,1,342,Puppy/Kitten,7,May,1,Pure,Black,Healthy/Normal,0,1,1.0,84.80344882430556
Dog,1,371,Young Adult,6,July,1,Mix,White,Healthy/Normal,0,1,1.0,87.6248673109907
Dog,0,4388,Senior,4,May,0,Pure,Grey,Injured,0,0,1.0,34.2054968991465
Cat,1,76,Puppy/Kitten,19,June,1,Pure,White,Healthy/Normal,0,1,1.0,87.14942487777897
Dog,1,218,Puppy/Kitten,3,October,1,Mix,White,Healthy/Normal,0,1,1.0,87.17896719107124
Dog,1,77,Puppy/Kitten,2,February,1,Mix,Black,Healthy/Normal,0,1,1.0,86.55996895248617
Cat,1,741,Young Adult,9,November,0,Pure,Grey,Healthy/Normal,0,2,1.0,44.85623945981675
Cat,1,66,Puppy/Kitten,5,August,1,Mix,Brown,Healthy/Normal,0,1,1.0,85.90722023277836
Cat,1,134,Puppy/Kitten,103,August,1,Mix,Black,Healthy/Normal,0,1,1.0,87.73222095397081
Dog,1,67,Puppy/Kitten,6,November,0,Mix,Red,Sick/Medical,0,2,1.0,31.507866474184752
Cat,1,731,Young Adult,1,August,0,Pure,Brown,Sick/Medical,0,2,1.0,37.721299833618396
Dog,0,73,Puppy/Kitten,11,January,1,Mix,Black,Healthy/Normal,0,2,1.0,51.319327285706635
Dog,1,392,Young Adult,10,February,1,Mix,Black,Healthy/Normal,0,1,1.0,86.56893485536516
Cat,0,28,Puppy/Kitten,6,March,0,Pure,Black,Healthy/Normal,0,2,1.0,48.52184835046217
Dog,1,196,Puppy/Kitten,5,March,0,Mix,Black,Healthy/Normal,0,2,1.0,49.47405437715794
Other,0,736,Young Adult,5,August,0,Mix,Brown,Healthy/Normal,0,2,1.0,44.20584368023315
Cat,1,737,Young Adult,6,May,0,Pure,White,Healthy/Normal,0,2,1.0,50.05553137724391
Cat,0,61,Puppy/Kitten,30,January,1,Mix,Brown,Healthy/Normal,0,2,1.0,48.99307104190689
Dog,1,733,Young Adult,2,May,0,Pure,White,Healthy/Normal,0,2,1.0,51.226542858575655
Dog,1,370,Young Adult,4,November,1,Mix,White,Healthy/Normal,0,1,1.0,86.83329970185021
Cat,0,112,Puppy/Kitten,21,August,1,Mix,Brown,Healthy/Normal,0,2,1.0,50.90605396629233
Cat,1,373,Young Adult,7,November,1,Pure,Brown,Healthy/Normal,0,1,1.0,82.80743310176881
Dog,0,314,Puppy/Kitten,8,March,1,Pure,White,Healthy/Normal,0,2,1.0,48.38238112442711
Cat,1,63,Puppy/Kitten,2,August,1,Pure,Other,Healthy/Normal,0,1,1.0,83.5153343553972
Dog,1,1096,Adult,1,November,1,Mix,Black,Healthy/Normal,0,1,1.0,83.55047024893254
Dog,1,733,Young Adult,1,November,1,Mix,Black,Healthy/Normal,0,1,1.0,87.13069179302259
Dog,1,63,Puppy/Kitten,3,March,1,Mix,White,Healthy/Normal,0,1,1.0,85.81697829614923
Dog,1,490,Young Adult,10,February,0,Mix,Black,Healthy/Normal,0,2,1.0,49.16737969306235
Cat,1,103,Puppy/Kitten,54,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.19457862506897
Dog,1,171,Puppy/Kitten,3,October,1,Mix,White,Healthy/Normal,0,1,1.0,87.22153139165319
Dog,0,50,Puppy/Kitten,18,July,0,Mix,Gold,Healthy/Normal,0,2,1.0,38.357351437754204
Dog,1,66,Puppy/Kitten,11,February,1,Mix,Gold,Healthy/Normal,0,1,1.0,75.18258412888973
Cat,1,750,Young Adult,19,May,1,Mix,Red,Healthy/Normal,0,1,1.0,74.622096336585
Cat,0,369,Young Adult,3,July,0,Pure,Brown,Healthy/Normal,0,2,1.0,49.65059937302566
Dog,1,63,Puppy/Kitten,2,August,0,Pure,Black,Healthy/Normal,0,2,1.0,52.12179767009215
Dog,0,202,Puppy/Kitten,4,November,1,Pure,Brown,Healthy/Normal,0,2,1.0,49.40485933428725
Dog,1,847,Young Adult,8,August,1,Pure,Brown,Healthy/Normal,0,1,1.0,83.69948644415017
Cat,1,245,Puppy/Kitten,216,December,1,Pure,Grey,Healthy/Normal,0,1,1.0,76.74239667801733
Dog,1,753,Young Adult,21,March,1,Mix,White,Healthy/Normal,0,1,1.0,86.53937113825883
Cat,1,65,Puppy/Kitten,19,November,1,Pure,White,Healthy/Normal,0,1,1.0,86.73996894755068
Dog,1,2204,Adult,13,April,1,Pure,Black,Healthy/Normal,0,1,1.0,80.85769098163327
Cat,1,60,Puppy/Kitten,17,February,1,Pure,Black,Healthy/Normal,0,1,1.0,85.54273969776857
